ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
399006.SZ,20260107,3329.6926,3331.3408,3351.2156,3298.5528,3319.2914,10.4012,0.3134,271641050.0,756998657.7
399006.SZ,20260106,3319.2914,3279.8114,3321.4356,3265.7296,3294.5513,24.7401,0.7509,278150655.0,756528810.0
399006.SZ,20260105,3294.5513,3229.933,3295.2856,3229.933,3203.1717,91.3796,2.8528,263142610.0,696218047.2
399006.SZ,20251231,3203.1717,3247.7367,3254.8897,3198.2482,3242.9046,-39.7329,-1.2252,206198167.0,543691721.8
399006.SZ,20251230,3242.9046,3208.3233,3251.1331,3207.7296,3222.6108,20.2938,0.6297,206953285.0,559494560.6
399006.SZ,20251229,3222.6108,3237.7735,3250.0881,3208.0763,3243.8757,-21.2649,-0.6555,196242767.0,537966376.2
399006.SZ,20251226,3243.8757,3232.4093,3268.6947,3219.1305,3239.343,4.5327,0.1399,210934629.0,571313750.4
399006.SZ,20251225,3239.343,3232.9712,3249.105,3200.4919,3229.5772,9.7658,0.3024,193569996.0,526293462.5
399006.SZ,20251224,3229.5772,3207.4095,3234.9985,3193.9671,3205.0108,24.5664,0.7665,182675049.0,502569104.7
399006.SZ,20251223,3205.0108,3196.3087,3227.0674,3184.5343,3191.9849,13.0259,0.4081,183880580.0,493682524.8
399006.SZ,20251222,3191.9849,3153.7493,3197.9406,3153.7493,3122.238,69.7469,2.2339,175227535.0,482641701.6
399006.SZ,20251219,3122.238,3134.8043,3157.2902,3112.0318,3107.0646,15.1734,0.4884,177361917.0,438271870.3
399006.SZ,20251218,3107.0646,3138.6571,3154.0656,3107.0646,3175.9081,-68.8435,-2.1677,169218740.0,444395999.1
399006.SZ,20251217,3175.9081,3072.6211,3181.689,3072.6211,3071.7619,104.1462,3.3904,186868324.0,488537918.7
399006.SZ,20251216,3071.7619,3130.4279,3141.5785,3058.7925,3137.8013,-66.0394,-2.1046,181550894.0,446175544.0
399006.SZ,20251215,3137.8013,3157.3198,3184.6248,3135.6628,3194.3586,-56.5573,-1.7705,180673479.0,466792575.1
399006.SZ,20251212,3194.3586,3172.7309,3203.2545,3137.6252,3163.6746,30.684,0.9699,202785453.0,560158751.4
399006.SZ,20251211,3163.6746,3210.5458,3246.3173,3163.6746,3209.0042,-45.3296,-1.4126,194039411.0,513225393.0
399006.SZ,20251210,3209.0042,3201.3784,3220.2353,3143.4146,3209.6031,-0.5989,-0.0187,185507666.0,489058569.2
399006.SZ,20251209,3209.6031,3183.6131,3235.5359,3175.5057,3190.2688,19.3343,0.606,194117870.0,528106023.6
399006.SZ,20251208,3190.2688,3119.1512,3214.4775,3119.1512,3109.2974,80.9714,2.6042,211907774.0,581821165.9
399006.SZ,20251205,3109.2974,3084.2174,3115.8141,3048.943,3067.4842,41.8132,1.3631,188484887.0,471739553.2
399006.SZ,20251204,3067.4842,3037.0512,3075.4584,3016.5793,3036.7864,30.6978,1.0109,175615635.0,411728074.7
399006.SZ,20251203,3036.7864,3078.8583,3105.304,3028.6962,3071.1487,-34.3623,-1.1189,195851910.0,466296756.3
399006.SZ,20251202,3071.1487,3091.3693,3094.1765,3056.3621,3092.4985,-21.3498,-0.6904,192465240.0,447296232.2
399006.SZ,20251201,3092.4985,3060.5573,3093.9617,3037.6879,3052.5871,39.9114,1.3075,210082057.0,518300906.3
399006.SZ,20251128,3052.5871,3029.9768,3067.76,3013.4936,3031.2956,21.2915,0.7024,187381791.0,456720531.1
399006.SZ,20251127,3031.2956,3041.2046,3113.4418,3027.305,3044.6945,-13.3989,-0.4401,195142885.0,494734769.1
399006.SZ,20251126,3044.6945,2976.7049,3081.4907,2962.9922,2980.9335,63.761,2.139,212833212.0,523599027.2
399006.SZ,20251125,2980.9335,2970.7312,3027.83,2961.9324,2929.0429,51.8906,1.7716,228087380.0,522454800.2
399006.SZ,20251124,2929.0429,2946.456,2951.4342,2892.2743,2920.0778,8.9651,0.307,219085908.0,476216236.2
399006.SZ,20251121,2920.0778,2979.3711,2996.7938,2920.0389,3042.3406,-122.2628,-4.0187,246486373.0,530102715.0
399006.SZ,20251120,3042.3406,3131.8382,3137.0651,3039.3766,3076.8452,-34.5046,-1.1214,194502677.0,445180401.1
399006.SZ,20251119,3076.8452,3065.165,3113.222,3061.9631,3069.2196,7.6256,0.2485,209978109.0,455663420.2
399006.SZ,20251118,3069.2196,3089.3817,3115.3064,3052.636,3105.2034,-35.9838,-1.1588,224288954.0,501566746.5
399006.SZ,20251117,3105.2034,3097.3354,3120.7346,3082.2344,3111.507,-6.3036,-0.2026,213074767.0,486643595.9
399006.SZ,20251114,3111.507,3145.9236,3167.1052,3111.507,3201.7536,-90.2466,-2.8187,209983124.0,487920567.8
399006.SZ,20251113,3201.7536,3119.0856,3209.7026,3107.623,3122.027,79.7266,2.5537,206383934.0,522922954.5
399006.SZ,20251112,3122.027,3122.5768,3137.5823,3078.6435,3134.3159,-12.2889,-0.3921,199842483.0,487834671.0
399006.SZ,20251111,3134.3159,3197.1225,3209.8897,3130.5753,3178.8272,-44.5113,-1.4002,203102230.0,506695096.0
399006.SZ,20251110,3178.8272,3221.9327,3236.6054,3138.3027,3208.2057,-29.3785,-0.9157,205337561.0,518899316.8
399006.SZ,20251107,3208.2057,3201.2585,3240.345,3178.802,3224.6238,-16.4181,-0.5091,199442356.0,498517531.3
399006.SZ,20251106,3224.6238,3185.1284,3236.6786,3177.603,3166.2312,58.3926,1.8442,195826587.0,501171180.9
399006.SZ,20251105,3166.2312,3068.9486,3179.9292,3068.9486,3134.0895,32.1417,1.0256,200008333.0,473630640.4
399006.SZ,20251104,3134.0895,3190.404,3207.1021,3111.0196,3196.8709,-62.7814,-1.9638,191439663.0,476816600.4
399006.SZ,20251103,3196.8709,3179.2966,3199.3986,3120.851,3187.5327,9.3382,0.293,208981990.0,535801515.3
399006.SZ,20251031,3187.5327,3260.2637,3281.6616,3187.5327,3263.0222,-75.4895,-2.3135,213475246.0,591529403.3
399006.SZ,20251030,3263.0222,3313.7878,3331.8594,3259.2101,3324.2713,-61.2491,-1.8425,217610200.0,641418557.1
399006.SZ,20251029,3324.2713,3263.9836,3324.2713,3258.6886,3229.5754,94.6959,2.9321,207178367.0,616645544.5
399006.SZ,20251028,3229.5754,3205.4421,3282.3283,3205.0502,3234.4546,-4.8792,-0.1509,201432397.0,569336706.0
399006.SZ,20251027,3234.4546,3227.179,3241.9506,3179.6234,3171.5687,62.8859,1.9828,207256403.0,611718604.9
399006.SZ,20251024,3171.5687,3087.6283,3171.5687,3082.0644,3062.1626,109.4061,3.5728,183073809.0,526377356.9
399006.SZ,20251023,3062.1626,3050.7359,3066.4603,3003.3363,3059.3192,2.8434,0.0929,162399490.0,404538353.0
399006.SZ,20251022,3059.3192,3061.267,3089.764,3044.0446,3083.7157,-24.3965,-0.7911,158313410.0,412989919.7
399006.SZ,20251021,3083.7157,3017.7725,3101.9319,2994.7596,2993.4549,90.2608,3.0153,172028506.0,475632220.6
399006.SZ,20251020,2993.4549,3007.2079,3042.1995,2970.1883,2935.3698,58.0851,1.9788,155937611.0,435092587.2
399006.SZ,20251017,2935.3698,3026.3981,3042.2862,2932.6835,3037.4423,-102.0725,-3.3605,178268865.0,461990890.1
399006.SZ,20251016,3037.4423,3008.3723,3068.838,3001.1047,3025.8673,11.575,0.3825,173471667.0,473693916.4
399006.SZ,20251015,3025.8673,2964.5166,3030.5856,2927.5146,2955.9831,69.8842,2.3642,179838526.0,488635658.9
399006.SZ,20251014,2955.9831,3120.9952,3124.8337,2943.583,3078.7623,-122.7792,-3.9879,216718242.0,603426623.2
399006.SZ,20251013,3078.7623,2975.0258,3096.4008,2975.0258,3113.2621,-34.4998,-1.1082,210881630.0,574184690.6
399006.SZ,20251010,3113.2621,3230.4568,3235.8553,3097.6347,3261.822,-148.5599,-4.5545,219702850.0,617600575.5
399006.SZ,20251009,3261.822,3251.0398,3322.4437,3243.7058,3238.1603,23.6617,0.7307,230359686.0,654497296.1
399006.SZ,20250930,3238.1603,3239.3262,3279.0176,3218.6927,3238.0119,0.1484,0.0046,196651529.0,580477829.3
399006.SZ,20250929,3238.0119,3165.065,3259.4197,3164.804,3151.5299,86.482,2.7441,200825881.0,570667910.9
399006.SZ,20250926,3151.5299,3222.187,3251.8821,3150.8433,3235.7648,-84.2349,-2.6032,209243820.0,567076786.4
399006.SZ,20250925,3235.7648,3167.7518,3266.0031,3161.076,3185.5709,50.1939,1.5757,226942858.0,659766094.8
399006.SZ,20250924,3185.5709,3089.9039,3185.8367,3085.7011,3114.553,71.0179,2.2802,221457642.0,628520763.4
399006.SZ,20250923,3114.553,3139.4999,3157.0232,3041.4607,3107.8873,6.6657,0.2145,249119041.0,665817366.4
399006.SZ,20250922,3107.8873,3093.9678,3107.8873,3053.354,3091.0035,16.8838,0.5462,199289290.0,543771160.5
399006.SZ,20250919,3091.0035,3098.2775,3128.3795,3072.7623,3095.8512,-4.8477,-0.1566,226063738.0,599354630.5
399006.SZ,20250918,3095.8512,3119.7738,3168.6787,3051.2987,3147.3454,-51.4942,-1.6361,310707377.0,829509324.8
399006.SZ,20250917,3147.3454,3085.7103,3152.308,3064.7685,3087.0396,60.3058,1.9535,244207710.0,662943750.2
399006.SZ,20250916,3087.0396,3072.3017,3089.7815,3020.6281,3066.1804,20.8592,0.6803,242587259.0,638221520.0
399006.SZ,20250915,3066.1804,3052.0587,3106.8793,3044.6874,3020.4229,45.7575,1.5149,224871259.0,616541058.5
399006.SZ,20250912,3020.4229,3024.1036,3056.5264,3009.9022,3053.7488,-33.3259,-1.0913,244051798.0,675019611.3
399006.SZ,20250911,3053.7488,2917.7672,3053.7488,2899.8301,2904.2687,149.4801,5.1469,247034712.0,698915040.5
399006.SZ,20250910,2904.2687,2890.0521,2926.1606,2860.2618,2867.9684,36.3003,1.2657,201444179.0,563107738.6
399006.SZ,20250909,2867.9684,2901.2894,2924.575,2843.6716,2933.2464,-65.278,-2.2255,216032268.0,568078481.3
399006.SZ,20250908,2933.2464,2964.4285,2964.4285,2883.2612,2958.181,-24.9346,-0.8429,246417816.0,694518534.0
399006.SZ,20250905,2958.181,2789.9086,2962.4668,2775.1704,2776.2483,181.9327,6.5532,241521964.0,671992144.5
399006.SZ,20250904,2776.2483,2933.6778,2956.4106,2741.0758,2899.3728,-123.1245,-4.2466,256229516.0,711729435.6
399006.SZ,20250903,2899.3728,2882.8425,2926.7759,2859.5067,2872.2224,27.1504,0.9453,244128872.0,652655660.8
399006.SZ,20250902,2872.2224,2951.0301,2979.7346,2839.9233,2956.3748,-84.1524,-2.8465,300447509.0,797341335.6
399006.SZ,20250901,2956.3748,2914.6423,2958.1407,2886.73,2890.1252,66.2496,2.2923,276014321.0,727001509.9
399006.SZ,20250829,2890.1252,2828.0124,2933.9925,2809.3184,2827.172,62.9532,2.2267,284075156.0,763779377.6
399006.SZ,20250828,2827.172,2707.3391,2827.172,2707.3391,2723.1985,103.9735,3.8181,341026597.0,830114973.7
399006.SZ,20250827,2723.1985,2747.5002,2822.2711,2723.1985,2742.1268,-18.9283,-0.6903,363608515.0,878307266.6
399006.SZ,20250826,2742.1268,2747.1071,2773.2402,2726.7236,2762.9906,-20.8638,-0.7551,307531114.0,741435050.3
399006.SZ,20250825,2762.9906,2720.2816,2782.0143,2700.2783,2682.5529,80.4377,2.9986,352036541.0,866162737.7
399006.SZ,20250822,2682.5529,2587.5294,2683.9005,2587.5294,2595.4654,87.0875,3.3554,293811031.0,690572806.6
399006.SZ,20250821,2595.4654,2614.9146,2626.3735,2582.0538,2607.6534,-12.188,-0.4674,292433377.0,648034828.2
399006.SZ,20250820,2607.6534,2572.0054,2608.0001,2547.4398,2601.7431,5.9103,0.2272,283145029.0,643538683.2
399006.SZ,20250819,2601.7431,2596.578,2634.597,2586.9482,2606.2018,-4.4587,-0.1711,324363016.0,755313950.4
399006.SZ,20250818,2606.2018,2549.5518,2633.8613,2529.2489,2534.2187,71.9831,2.8404,361326575.0,829586439.7
399006.SZ,20250815,2534.2187,2464.6655,2541.8941,2464.6655,2469.6554,64.5633,2.6143,280039650.0,652239416.8
399006.SZ,20250814,2469.6554,2496.6268,2513.3697,2463.8579,2496.5041,-26.8487,-1.0755,293131578.0,644317908.4
399006.SZ,20250813,2496.5041,2417.4693,2497.8571,2414.482,2409.3983,87.1058,3.6153,272434251.0,631372426.2
399006.SZ,20250812,2409.3983,2381.163,2409.3983,2368.8134,2379.8165,29.5818,1.243,244883791.0,545327208.6
399006.SZ,20250811,2379.8165,2336.9289,2384.8598,2336.9289,2333.959,45.8575,1.9648,244909805.0,530898989.4
399006.SZ,20250808,2333.959,2338.2485,2353.9876,2330.0105,2342.8609,-8.9019,-0.38,243495473.0,500290277.6
399006.SZ,20250807,2342.8609,2359.423,2372.6829,2322.8051,2358.9547,-16.0938,-0.6822,257978553.0,547650851.2
399006.SZ,20250806,2358.9547,2335.95,2359.823,2335.95,2343.3757,15.579,0.6648,254893312.0,521782312.8
399006.SZ,20250805,2343.3757,2349.4357,2350.9964,2323.7393,2334.323,9.0527,0.3878,225177287.0,475628162.1
399006.SZ,20250804,2334.323,2307.3731,2334.43,2304.483,2322.6268,11.6962,0.5036,211838847.0,434925193.5
399006.SZ,20250801,2322.6268,2323.9212,2348.0151,2304.3856,2328.313,-5.6862,-0.2442,228168384.0,465280871.9
399006.SZ,20250731,2328.313,2382.9674,2394.2162,2321.7157,2367.6835,-39.3705,-1.6628,252753644.0,541201300.5
399006.SZ,20250730,2367.6835,2395.8591,2395.8856,2349.1819,2406.5945,-38.911,-1.6168,250304908.0,499872987.9
399006.SZ,20250729,2406.5945,2362.7746,2406.5945,2355.375,2362.5995,43.995,1.8621,230716099.0,492234724.5
399006.SZ,20250728,2362.5995,2346.3807,2366.5068,2334.1604,2340.0557,22.5438,0.9634,216864237.0,450381938.6
399006.SZ,20250725,2340.0557,2348.2809,2350.0618,2332.0249,2345.3673,-5.3116,-0.2265,225715185.0,431936895.4
399006.SZ,20250724,2345.3673,2319.2524,2345.3673,2318.417,2310.671,34.6963,1.5016,233231978.0,458237292.6
399006.SZ,20250723,2310.671,2308.114,2333.3104,2304.6301,2310.856,-0.185,-0.008,234159581.0,448738026.1
399006.SZ,20250722,2310.856,2295.3643,2313.4588,2290.3781,2296.8833,13.9727,0.6083,242464647.0,481258167.2
399006.SZ,20250721,2296.8833,2285.4135,2297.1362,2273.8087,2277.152,19.7313,0.8665,225424051.0,444016671.3
399006.SZ,20250718,2277.152,2279.6674,2296.9111,2263.9715,2269.3266,7.8254,0.3448,211967077.0,432492028.2
399006.SZ,20250717,2269.3266,2228.5245,2269.6681,2228.5245,2230.1942,39.1324,1.7547,213485492.0,443117313.8
399006.SZ,20250716,2230.1942,2241.2105,2259.635,2227.8225,2235.0492,-4.855,-0.2172,205109817.0,429014875.0
399006.SZ,20250715,2235.0492,2211.4049,2245.4398,2209.9015,2197.0681,37.9811,1.7287,224843886.0,447437697.1
399006.SZ,20250714,2197.0681,2207.5433,2208.0759,2189.0799,2207.0968,-10.0287,-0.4544,202146011.0,387275031.6
399006.SZ,20250711,2207.0968,2190.0065,2223.3051,2181.1855,2189.5773,17.5195,0.8001,238426460.0,460007393.6
399006.SZ,20250710,2189.5773,2192.9883,2199.7097,2174.211,2184.6745,4.9028,0.2244,220559909.0,419452676.1
399006.SZ,20250709,2184.6745,2179.3168,2204.6353,2179.1088,2181.077,3.5975,0.1649,233669091.0,435507746.4
399006.SZ,20250708,2181.077,2129.4888,2183.0571,2129.4888,2130.1858,50.8912,2.389,228272820.0,436540336.4
399006.SZ,20250707,2130.1858,2148.9337,2155.6858,2126.3229,2156.234,-26.0482,-1.208,188872554.0,346509413.1
399006.SZ,20250704,2156.234,2168.346,2187.8838,2153.6211,2164.0884,-7.8544,-0.3629,232294630.0,420451538.6
399006.SZ,20250703,2164.0884,2130.7387,2168.6099,2130.7387,2123.7189,40.3695,1.9009,219337575.0,382001353.8
399006.SZ,20250702,2123.7189,2140.1398,2140.1398,2118.5525,2147.9186,-24.1997,-1.1267,234278871.0,393780265.8
399006.SZ,20250701,2147.9186,2149.2159,2152.9177,2134.5706,2153.0137,-5.0951,-0.2366,248615116.0,444490174.4
399006.SZ,20250630,2153.0137,2132.9311,2153.9997,2128.7802,2124.3446,28.6691,1.3496,238472881.0,462140244.9
399006.SZ,20250627,2124.3446,2125.8488,2146.0358,2112.7452,2114.4254,9.9192,0.4691,242281223.0,464562098.2
399006.SZ,20250626,2114.4254,2128.8587,2142.2102,2113.1369,2128.3922,-13.9668,-0.6562,269411208.0,510182488.2
399006.SZ,20250625,2128.3922,2073.2593,2133.0337,2072.8657,2064.1346,64.2576,3.1131,267537197.0,518421004.5
399006.SZ,20250624,2064.1346,2024.7019,2065.8357,2024.7019,2017.6336,46.501,2.3047,247840300.0,441660056.2
399006.SZ,20250623,2017.6336,1996.962,2021.7634,1996.962,2009.8934,7.7402,0.3851,200250341.0,340328387.7
399006.SZ,20250620,2009.8934,2026.8806,2036.0185,2007.5074,2026.817,-16.9236,-0.835,190308015.0,326385566.3
399006.SZ,20250619,2026.817,2049.1757,2057.7652,2021.1763,2054.7286,-27.9116,-1.3584,221788482.0,386860748.3
399006.SZ,20250618,2054.7286,2046.6938,2059.3765,2039.2479,2049.9433,4.7853,0.2334,211304448.0,371847691.9
399006.SZ,20250617,2049.9433,2061.4691,2063.0838,2045.0537,2057.3227,-7.3794,-0.3587,216853533.0,372991717.1
399006.SZ,20250616,2057.3227,2038.6993,2062.4227,2038.6993,2043.8242,13.4985,0.6605,203702623.0,357646686.5
399006.SZ,20250613,2043.8242,2054.9666,2065.8671,2036.963,2067.1535,-23.3293,-1.1286,241780968.0,410506201.0
399006.SZ,20250612,2067.1535,2057.1956,2076.8377,2051.24,2061.8674,5.2861,0.2564,214021325.0,378571827.6
399006.SZ,20250611,2061.8674,2044.2837,2076.9133,2044.2837,2037.2707,24.5967,1.2073,208455830.0,360485163.1
399006.SZ,20250610,2037.2707,2057.9704,2063.8708,2023.1685,2061.2909,-24.0202,-1.1653,237687808.0,411801077.3
399006.SZ,20250609,2061.2909,2046.4271,2075.5797,2045.6443,2039.4353,21.8556,1.0716,202827465.0,368246986.3
399006.SZ,20250606,2039.4353,2047.8659,2051.9122,2034.0983,2048.615,-9.1797,-0.4481,178108991.0,322931592.5
399006.SZ,20250605,2048.615,2026.6311,2053.5627,2014.4354,2024.9335,23.6815,1.1695,208483808.0,370015876.2
399006.SZ,20250604,2024.9335,2009.3744,2030.9216,2009.3744,2002.7005,22.233,1.1102,185041493.0,319493747.4
399006.SZ,20250603,2002.7005,1986.5433,2012.2398,1985.5672,1993.1877,9.5128,0.4773,185115747.0,307126792.9
399006.SZ,20250530,1993.1877,2002.732,2004.5036,1988.1862,2012.5482,-19.3605,-0.962,192070840.0,321041246.3
399006.SZ,20250529,2012.5482,1988.3191,2016.2143,1986.629,1985.383,27.1652,1.3683,196153778.0,336645286.4
399006.SZ,20250528,1985.383,1996.4876,2001.9513,1981.6682,1991.6431,-6.2601,-0.3143,160736605.0,272207025.9
399006.SZ,20250527,1991.6431,2001.6221,2001.6221,1983.8983,2005.2587,-13.6156,-0.679,150972274.0,263612542.4
399006.SZ,20250526,2005.2587,2016.3705,2023.4855,1991.7845,2021.4991,-16.2404,-0.8034,147787119.0,268696372.2
399006.SZ,20250523,2021.4991,2043.2019,2060.0927,2021.4991,2045.5655,-24.0664,-1.1765,178391659.0,312868339.3
399006.SZ,20250522,2045.5655,2065.4127,2065.4127,2043.8938,2065.39,-19.8245,-0.9598,169780257.0,294063096.6
399006.SZ,20250521,2065.39,2052.0014,2077.4814,2050.2068,2048.4587,16.9313,0.8265,175588279.0,316019348.1
399006.SZ,20250520,2048.4587,2041.4962,2059.5161,2025.8554,2032.7561,15.7026,0.7725,185317150.0,324213465.9
399006.SZ,20250519,2032.7561,2038.0477,2038.0477,2017.1675,2039.4452,-6.6891,-0.328,165912586.0,290243250.1
399006.SZ,20250516,2039.4452,2035.865,2050.8879,2035.865,2043.2467,-3.8015,-0.1861,163275755.0,298445407.8
399006.SZ,20250515,2043.2467,2076.0422,2076.0422,2043.0969,2083.1421,-39.8954,-1.9152,176731702.0,315808351.1
399006.SZ,20250514,2083.1421,2062.2744,2103.3691,2051.8225,2062.2609,20.8812,1.0125,193291895.0,369453716.5
399006.SZ,20250513,2062.2609,2091.3494,2091.3494,2058.7414,2064.7137,-2.4528,-0.1188,197528875.0,368205268.3
399006.SZ,20250512,2064.7137,2042.9025,2066.3126,2038.3357,2011.7671,52.9466,2.6318,194830717.0,368144464.9
399006.SZ,20250509,2011.7671,2028.4274,2028.4274,2004.4768,2029.4518,-17.6847,-0.8714,192034206.0,336019098.4
399006.SZ,20250508,2029.4518,1994.0518,2036.1008,1991.6547,1996.51,32.9418,1.65,207994995.0,375792952.8
399006.SZ,20250507,1996.51,2024.301,2035.4745,1982.3744,1986.4092,10.1008,0.5085,236535048.0,415009155.0
399006.SZ,20250506,1986.4092,1966.9679,1988.0507,1964.4576,1948.0295,38.3797,1.9702,204520479.0,362505031.1
399006.SZ,20250430,1948.0295,1936.1224,1954.6234,1931.8358,1931.9416,16.0879,0.8327,166298855.0,293365795.5
399006.SZ,20250429,1931.9416,1929.2716,1941.1749,1923.8561,1934.4567,-2.5151,-0.13,159664562.0,270700337.8
399006.SZ,20250428,1934.4567,1951.1599,1951.1599,1930.064,1947.1863,-12.7296,-0.6537,162391960.0,263018614.3
399006.SZ,20250425,1947.1863,1941.8149,1960.6339,1937.7056,1935.8577,11.3286,0.5852,169975509.0,291634268.8
399006.SZ,20250424,1935.8577,1946.2303,1958.2161,1930.9018,1949.1625,-13.3048,-0.6826,181545884.0,305859189.1
399006.SZ,20250423,1949.1625,1950.4353,1962.6781,1935.6807,1928.4315,20.731,1.075,199995890.0,346460823.7
399006.SZ,20250422,1928.4315,1933.8318,1939.6876,1923.3743,1944.3179,-15.8864,-0.8171,171458148.0,281085874.2
399006.SZ,20250421,1944.3179,1910.9041,1947.5621,1901.8129,1913.9698,30.3481,1.5856,167432537.0,277261580.7
399006.SZ,20250418,1913.9698,1904.9937,1917.5927,1898.7804,1908.7764,5.1934,0.2721,146860952.0,234120276.9
399006.SZ,20250417,1908.7764,1893.0173,1923.5295,1892.4739,1907.1095,1.6669,0.0874,150012820.0,248279994.2
399006.SZ,20250416,1907.1095,1918.0292,1919.0926,1879.7757,1930.3994,-23.2899,-1.2065,170499713.0,273040794.5
399006.SZ,20250415,1930.3994,1933.8856,1940.7466,1918.4358,1932.9127,-2.5133,-0.13,168422549.0,273743106.7
399006.SZ,20250414,1932.9127,1954.0493,1956.1562,1928.6332,1926.3702,6.5425,0.3396,191935063.0,323184008.0
399006.SZ,20250411,1926.3702,1885.8552,1943.4347,1884.5994,1900.5276,25.8426,1.3598,202378237.0,348882512.9
399006.SZ,20250410,1900.5276,1920.6404,1944.1023,1897.3354,1858.3561,42.1715,2.2693,256686849.0,425156587.4
399006.SZ,20250409,1858.3561,1805.4644,1872.9289,1777.2483,1840.3123,18.0438,0.9805,279452297.0,418890418.5
399006.SZ,20250408,1840.3123,1837.5436,1877.4408,1812.1283,1807.2061,33.1062,1.8319,256682141.0,390333762.5
399006.SZ,20250407,1807.2061,1925.6412,1939.2694,1756.6404,2065.4026,-258.1965,-12.501,304075575.0,464672649.6
399006.SZ,20250403,2065.4026,2078.1463,2097.6698,2057.6341,2104.625,-39.2224,-1.8636,163979245.0,298990003.4
399006.SZ,20250402,2104.625,2103.3872,2121.5552,2097.8245,2101.8778,2.7472,0.1307,151329114.0,265072518.3
399006.SZ,20250401,2101.8778,2108.4551,2127.5384,2100.2974,2103.6987,-1.8209,-0.0866,171368258.0,303716942.2
399006.SZ,20250331,2103.6987,2117.8846,2123.8724,2087.129,2128.2092,-24.5105,-1.1517,186061400.0,321330783.3
399006.SZ,20250328,2128.2092,2140.0658,2152.3979,2128.2092,2145.0951,-16.8859,-0.7872,179554640.0,299470079.8
399006.SZ,20250327,2145.0951,2130.4889,2165.1605,2117.7547,2139.9016,5.1935,0.2427,191716878.0,324723520.8
399006.SZ,20250326,2139.9016,2143.1189,2157.78,2139.9016,2145.4786,-5.577,-0.2599,184203191.0,307612308.8
399006.SZ,20250325,2145.4786,2154.2037,2165.0149,2136.607,2152.5548,-7.0762,-0.3287,198697315.0,347104338.7
399006.SZ,20250324,2152.5548,2154.6697,2160.4643,2125.1289,2152.2792,0.2756,0.0128,243858778.0,400225317.6
399006.SZ,20250321,2152.2792,2193.3613,2201.4176,2149.0913,2200.0321,-47.7529,-2.1706,260886416.0,433846880.5
399006.SZ,20250320,2200.0321,2220.4964,2221.6065,2198.375,2222.3467,-22.3146,-1.0041,235839545.0,416932299.4
399006.SZ,20250319,2222.3467,2221.6022,2237.9496,2208.2558,2228.6442,-6.2975,-0.2826,229680954.0,440646530.0
399006.SZ,20250318,2228.6442,2225.2041,2242.2173,2215.3734,2215.1266,13.5176,0.6102,238408414.0,461631427.1
399006.SZ,20250317,2215.1266,2230.8543,2233.3331,2212.0178,2226.7163,-11.5897,-0.5205,245505171.0,461676726.1
399006.SZ,20250314,2226.7163,2165.5321,2233.83,2161.89,2166.0037,60.7126,2.803,265860088.0,507505990.3
399006.SZ,20250313,2166.0037,2189.4687,2200.9099,2154.9492,2191.2678,-25.2641,-1.1529,250422745.0,457459231.7
399006.SZ,20250312,2191.2678,2211.1458,2214.973,2191.0989,2204.0302,-12.7624,-0.579,266044504.0,497412152.8
399006.SZ,20250311,2204.0302,2172.1794,2204.0302,2171.2669,2199.8771,4.1531,0.1888,220927831.0,413787146.1
399006.SZ,20250310,2199.8771,2211.0966,2217.7744,2182.5808,2205.3067,-5.4296,-0.2462,231584298.0,438592530.4
399006.SZ,20250307,2205.3067,2221.9089,2226.0045,2195.1277,2234.689,-29.3823,-1.3148,287065098.0,551841091.1
399006.SZ,20250306,2234.689,2204.2472,2243.2788,2202.0068,2190.3624,44.3266,2.0237,306910774.0,592297157.9
399006.SZ,20250305,2190.3624,2190.5775,2200.8703,2173.9039,2190.0783,0.2841,0.013,233260677.0,442270535.2
399006.SZ,20250304,2190.0783,2170.9892,2193.5318,2161.0558,2196.5248,-6.4465,-0.2935,225876166.0,427875703.6
399006.SZ,20250303,2196.5248,2176.8166,2232.1985,2161.3587,2170.3919,26.1329,1.2041,247920943.0,472696215.2
399006.SZ,20250228,2170.3919,2238.3402,2240.7762,2163.6867,2256.5084,-86.1165,-3.8164,281464503.0,530902059.0
399006.SZ,20250227,2256.5084,2268.5027,2279.3867,2225.532,2268.2154,-11.707,-0.5161,307273305.0,596467082.6
399006.SZ,20250226,2268.2154,2246.9544,2268.5691,2232.3088,2240.5887,27.6267,1.233,297225032.0,586936953.7
399006.SZ,20250225,2240.5887,2227.2895,2265.9112,2224.4577,2266.2441,-25.6554,-1.1321,292711324.0,561872269.8
399006.SZ,20250224,2266.2441,2277.1542,2283.7897,2245.6137,2281.5118,-15.2677,-0.6692,314290010.0,619405605.8
399006.SZ,20250221,2281.5118,2228.9165,2284.0384,2228.9165,2225.5838,55.928,2.513,333039972.0,669308764.7
399006.SZ,20250220,2225.5838,2222.3729,2233.9835,2204.6406,2226.9821,-1.3983,-0.0628,280378857.0,537322155.8
399006.SZ,20250219,2226.9821,2174.956,2228.4823,2174.0069,2182.574,44.4081,2.0347,260631355.0,507339425.6
399006.SZ,20250218,2182.574,2223.4803,2231.2752,2173.5402,2226.6152,-44.0412,-1.9779,294210590.0,532993913.4
399006.SZ,20250217,2226.6152,2243.6584,2245.3706,2208.7687,2215.2984,11.3168,0.5108,326355460.0,594941327.6
